,Participant.Private.ID,Age,Gender,needForMoney,blockOrder,randomise_blocks,effortL,rewardL,effortChoice,effortSelfReport,gamblingChoice,happySelfReport,subjEffort1,subjEffort3,subjEffort5,subjEffort7,subjFrust1,subjFrust3,subjFrust5,subjFrust7,nfc,ami
3941,3179394,18,female,3,5,3,5,2,high,96,risky,5,3,4,5,8,2,4,6,10,3,2.888888889
3942,3179394,18,female,3,6,24,7,4,high,96,safe,38,3,4,5,8,2,4,6,10,3,2.888888889
3943,3179394,18,female,3,7,14,3,10,high,81,risky,99,3,4,5,8,2,4,6,10,3,2.888888889
3944,3179394,18,female,3,8,18,3,2,high,84,safe,34,3,4,5,8,2,4,6,10,3,2.888888889
3945,3179394,18,female,3,9,20,7,2,high,92,risky,8,3,4,5,8,2,4,6,10,3,2.888888889
3946,3179394,18,female,3,10,32,7,10,high,98,safe,77,3,4,5,8,2,4,6,10,3,2.888888889
3947,3179394,18,female,3,11,13,1,10,high,63,safe,95,3,4,5,8,2,4,6,10,3,2.888888889
3948,3179394,18,female,3,12,4,7,2,low,1,safe,7,3,4,5,8,2,4,6,10,3,2.888888889
3949,3179394,18,female,3,13,5,1,4,high,64,safe,73,3,4,5,8,2,4,6,10,3,2.888888889
3950,3179394,18,female,3,14,10,3,6,high,73,safe,80,3,4,5,8,2,4,6,10,3,2.888888889
3951,3179394,18,female,3,15,8,7,4,high,100,safe,4,3,4,5,8,2,4,6,10,3,2.888888889
3952,3179394,18,female,3,16,2,3,2,high,72,safe,0,3,4,5,8,2,4,6,10,3,2.888888889
3953,3179394,18,female,3,17,26,3,6,high,89,risky,68,3,4,5,8,2,4,6,10,3,2.888888889
3954,3179394,18,female,3,18,25,1,6,high,62,safe,93,3,4,5,8,2,4,6,10,3,2.888888889
3955,3179394,18,female,3,19,15,5,10,high,85,risky,85,3,4,5,8,2,4,6,10,3,2.888888889
3956,3179394,18,female,3,20,11,5,6,high,91,safe,45,3,4,5,8,2,4,6,10,3,2.888888889
3957,3179394,18,female,3,21,23,5,4,high,90,safe,24,3,4,5,8,2,4,6,10,3,2.888888889
3958,3179394,18,female,3,22,1,1,2,high,63,safe,45,3,4,5,8,2,4,6,10,3,2.888888889
3959,3179394,18,female,3,23,16,7,10,high,96,risky,51,3,4,5,8,2,4,6,10,3,2.888888889
3960,3179394,18,female,3,24,21,1,4,high,67,safe,30,3,4,5,8,2,4,6,10,3,2.888888889
3961,3179394,18,female,3,25,29,1,10,high,70,risky,99,3,4,5,8,2,4,6,10,3,2.888888889
3962,3179394,18,female,3,26,22,3,4,high,93,safe,7,3,4,5,8,2,4,6,10,3,2.888888889
3963,3179394,18,female,3,27,17,1,2,high,69,safe,35,3,4,5,8,2,4,6,10,3,2.888888889
3964,3179394,18,female,3,28,12,7,6,low,1,safe,50,3,4,5,8,2,4,6,10,3,2.888888889
3965,3179394,18,female,3,29,31,5,10,high,90,safe,94,3,4,5,8,2,4,6,10,3,2.888888889
3966,3179394,18,female,3,30,9,1,6,high,68,safe,56,3,4,5,8,2,4,6,10,3,2.888888889
3967,3179394,18,female,3,31,7,5,4,high,79,safe,34,3,4,5,8,2,4,6,10,3,2.888888889
3968,3179394,18,female,3,32,27,5,6,high,86,safe,45,3,4,5,8,2,4,6,10,3,2.888888889
3969,3179467,18,female,5,1,4,7,2,high,99,risky,36,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3970,3179467,18,female,5,2,8,7,4,low,62,safe,82,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3971,3179467,18,female,5,3,21,1,4,low,71,risky,75,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3972,3179467,18,female,5,4,9,1,6,high,85,risky,67,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3973,3179467,18,female,5,5,7,5,4,high,98,safe,10,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3974,3179467,18,female,5,6,27,5,6,low,8,risky,75,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3975,3179467,18,female,5,7,22,3,4,high,86,risky,81,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3976,3179467,18,female,5,8,24,7,4,high,77,risky,61,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3977,3179467,18,female,5,9,3,5,2,low,3,safe,68,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3978,3179467,18,female,5,10,11,5,6,high,77,safe,77,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3979,3179467,18,female,5,11,25,1,6,high,95,safe,4,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3980,3179467,18,female,5,12,30,3,10,low,4,risky,81,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3981,3179467,18,female,5,13,6,3,4,high,95,safe,17,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3982,3179467,18,female,5,14,19,5,2,high,84,safe,45,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3983,3179467,18,female,5,15,29,1,10,low,16,safe,68,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3984,3179467,18,female,5,16,12,7,6,high,81,safe,77,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3985,3179467,18,female,5,17,18,3,2,high,79,safe,49,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3986,3179467,18,female,5,18,31,5,10,low,12,safe,71,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3987,3179467,18,female,5,19,23,5,4,low,7,risky,79,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3988,3179467,18,female,5,20,13,1,10,high,84,safe,83,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3989,3179467,18,female,5,21,5,1,4,low,11,risky,76,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3990,3179467,18,female,5,22,1,1,2,high,57,safe,72,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3991,3179467,18,female,5,23,20,7,2,low,4,risky,75,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3992,3179467,18,female,5,24,16,7,10,low,4,risky,68,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3993,3179467,18,female,5,25,15,5,10,high,89,safe,85,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3994,3179467,18,female,5,26,14,3,10,high,79,safe,71,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3995,3179467,18,female,5,27,28,7,6,low,64,safe,64,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3996,3179467,18,female,5,28,10,3,6,high,87,safe,44,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3997,3179467,18,female,5,29,26,3,6,high,77,safe,37,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3998,3179467,18,female,5,30,2,3,2,high,22,safe,32,7,4,7,10,1,4,7,10,2.444444444,3.222222222
3999,3179467,18,female,5,31,32,7,10,low,17,risky,50,7,4,7,10,1,4,7,10,2.444444444,3.222222222
4000,3179467,18,female,5,32,17,1,2,high,35,safe,73,7,4,7,10,1,4,7,10,2.444444444,3.222222222
4001,3179471,18,female,10,1,18,3,2,high,80,safe,73,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4002,3179471,18,female,10,2,22,3,4,high,98,risky,87,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4003,3179471,18,female,10,3,30,3,10,high,98,risky,96,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4004,3179471,18,female,10,4,15,5,10,high,98,risky,97,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4005,3179471,18,female,10,5,14,3,10,high,97,risky,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4006,3179471,18,female,10,6,9,1,6,high,25,risky,98,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4007,3179471,18,female,10,7,17,1,2,high,33,safe,97,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4008,3179471,18,female,10,8,7,5,4,high,99,safe,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4009,3179471,18,female,10,9,11,5,6,high,99,safe,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4010,3179471,18,female,10,10,10,3,6,high,97,safe,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4011,3179471,18,female,10,11,27,5,6,high,98,risky,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4012,3179471,18,female,10,12,20,7,2,low,2,risky,56,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4013,3179471,18,female,10,13,23,5,4,high,96,risky,96,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4014,3179471,18,female,10,14,32,7,10,low,1,risky,76,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4015,3179471,18,female,10,15,26,3,6,high,85,risky,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4016,3179471,18,female,10,16,28,7,6,low,1,risky,76,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4017,3179471,18,female,10,17,19,5,2,high,94,risky,70,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4018,3179471,18,female,10,18,4,7,2,low,1,risky,53,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4019,3179471,18,female,10,19,3,5,2,high,69,risky,54,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4020,3179471,18,female,10,20,16,7,10,low,2,risky,55,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4021,3179471,18,female,10,21,5,1,4,high,57,risky,76,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4022,3179471,18,female,10,22,21,1,4,high,32,risky,90,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4023,3179471,18,female,10,23,25,1,6,high,22,safe,98,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4024,3179471,18,female,10,24,31,5,10,high,53,safe,95,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4025,3179471,18,female,10,25,1,1,2,high,35,risky,69,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4026,3179471,18,female,10,26,24,7,4,low,1,risky,59,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4027,3179471,18,female,10,27,6,3,4,high,58,risky,71,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4028,3179471,18,female,10,28,2,3,2,high,69,safe,72,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4029,3179471,18,female,10,29,13,1,10,high,10,safe,99,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4030,3179471,18,female,10,30,8,7,4,low,1,risky,58,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4031,3179471,18,female,10,31,29,1,10,high,14,risky,98,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4032,3179471,18,female,10,32,12,7,6,low,1,risky,66,2,4,7,10,2,4,6,10,2.722222222,3.111111111
4033,3181778,20,female,5,1,4,7,2,low,8,risky,25,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4034,3181778,20,female,5,2,17,1,2,low,16,safe,36,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4035,3181778,20,female,5,3,6,3,4,high,44,safe,43,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4036,3181778,20,female,5,4,19,5,2,high,55,risky,44,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4037,3181778,20,female,5,5,23,5,4,low,15,risky,30,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4038,3181778,20,female,5,6,18,3,2,low,14,risky,35,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4039,3181778,20,female,5,7,13,1,10,high,28,risky,61,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4040,3181778,20,female,5,8,9,1,6,high,24,risky,65,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4041,3181778,20,female,5,9,26,3,6,low,7,risky,37,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4042,3181778,20,female,5,10,30,3,10,high,56,risky,68,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4043,3181778,20,female,5,11,25,1,6,high,30,risky,67,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4044,3181778,20,female,5,12,11,5,6,low,15,safe,28,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4045,3181778,20,female,5,13,2,3,2,low,20,risky,32,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4046,3181778,20,female,5,14,28,7,6,low,9,risky,46,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4047,3181778,20,female,5,15,31,5,10,high,38,risky,63,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4048,3181778,20,female,5,16,24,7,4,low,12,safe,39,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4049,3181778,20,female,5,17,20,7,2,low,18,risky,33,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4050,3181778,20,female,5,18,10,3,6,high,36,risky,59,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4051,3181778,20,female,5,19,22,3,4,high,58,risky,52,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4052,3181778,20,female,5,20,32,7,10,low,12,risky,41,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4053,3181778,20,female,5,21,27,5,6,high,59,safe,64,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4054,3181778,20,female,5,22,29,1,10,high,52,safe,75,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4055,3181778,20,female,5,23,8,7,4,low,49,safe,31,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4056,3181778,20,female,5,24,12,7,6,low,15,safe,25,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4057,3181778,20,female,5,25,14,3,10,low,18,risky,26,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4058,3181778,20,female,5,26,15,5,10,high,57,safe,58,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4059,3181778,20,female,5,27,5,1,4,high,42,safe,60,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4060,3181778,20,female,5,28,7,5,4,high,60,safe,67,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4061,3181778,20,female,5,29,1,1,2,high,33,risky,60,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4062,3181778,20,female,5,30,3,5,2,low,12,safe,15,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4063,3181778,20,female,5,31,21,1,4,high,37,risky,59,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4064,3181778,20,female,5,32,16,7,10,low,30,safe,29,2,3,4,6,2,3,4,6,2.722222222,2.555555556
4065,3273471,21,male,7,1,17,1,2,high,41,safe,85,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4066,3273471,21,male,7,2,24,7,4,low,29,risky,61,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4067,3273471,21,male,7,3,26,3,6,high,37,safe,92,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4068,3273471,21,male,7,4,9,1,6,high,54,safe,87,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4069,3273471,21,male,7,5,16,7,10,high,80,safe,87,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4070,3273471,21,male,7,6,7,5,4,high,33,safe,74,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4071,3273471,21,male,7,7,20,7,2,low,55,risky,55,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4072,3273471,21,male,7,8,32,7,10,high,63,safe,97,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4073,3273471,21,male,7,9,21,1,4,high,69,safe,78,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4074,3273471,21,male,7,10,10,3,6,high,45,risky,69,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4075,3273471,21,male,7,11,13,1,10,high,40,safe,99,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4076,3273471,21,male,7,12,29,1,10,high,38,safe,97,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4077,3273471,21,male,7,13,6,3,4,high,48,risky,84,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4078,3273471,21,male,7,14,3,5,2,high,59,risky,29,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4079,3273471,21,male,7,15,23,5,4,high,63,safe,74,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4080,3273471,21,male,7,16,14,3,10,high,52,safe,84,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4081,3273471,21,male,7,17,31,5,10,high,73,risky,98,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4082,3273471,21,male,7,18,15,5,10,high,74,safe,86,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4083,3273471,21,male,7,19,19,5,2,high,54,risky,51,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4084,3273471,21,male,7,20,28,7,6,high,69,safe,81,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4085,3273471,21,male,7,21,8,7,4,high,82,risky,61,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4086,3273471,21,male,7,22,27,5,6,high,87,safe,79,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4087,3273471,21,male,7,23,4,7,2,high,93,risky,67,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4088,3273471,21,male,7,24,25,1,6,high,66,safe,74,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4089,3273471,21,male,7,25,2,3,2,high,56,risky,80,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4090,3273471,21,male,7,26,1,1,2,high,47,safe,49,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4091,3273471,21,male,7,27,22,3,4,high,51,safe,63,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4092,3273471,21,male,7,28,11,5,6,high,61,safe,54,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4093,3273471,21,male,7,29,30,3,10,high,50,safe,94,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4094,3273471,21,male,7,30,5,1,4,high,41,safe,67,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4095,3273471,21,male,7,31,12,7,6,low,37,safe,34,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4096,3273471,21,male,7,32,18,3,2,high,30,risky,51,1,2,5,7,1,2,4,9,4.277777778,3.444444444
4097,3274124,18,female,6,1,9,1,6,low,0,risky,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4098,3274124,18,female,6,2,22,3,4,high,82,safe,32,2,3,3,8,2,3,6,9,2.444444444,2.5
4099,3274124,18,female,6,3,4,7,2,low,0,risky,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4100,3274124,18,female,6,4,29,1,10,high,25,safe,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4101,3274124,18,female,6,5,2,3,2,high,67,safe,48,2,3,3,8,2,3,6,9,2.444444444,2.5
4102,3274124,18,female,6,6,21,1,4,high,38,safe,99,2,3,3,8,2,3,6,9,2.444444444,2.5
4103,3274124,18,female,6,7,8,7,4,low,0,safe,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4104,3274124,18,female,6,8,18,3,2,high,56,safe,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4105,3274124,18,female,6,9,17,1,2,high,23,safe,96,2,3,3,8,2,3,6,9,2.444444444,2.5
4106,3274124,18,female,6,10,25,1,6,high,35,safe,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4107,3274124,18,female,6,11,14,3,10,high,97,safe,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4108,3274124,18,female,6,12,30,3,10,high,71,risky,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4109,3274124,18,female,6,13,31,5,10,high,68,safe,100,2,3,3,8,2,3,6,9,2.444444444,2.5
4110,3274124,18,female,6,14,28,7,6,low,0,risky,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4111,3274124,18,female,6,15,10,3,6,high,99,safe,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4112,3274124,18,female,6,16,1,1,2,high,98,safe,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4113,3274124,18,female,6,17,15,5,10,high,99,safe,99,2,3,3,8,2,3,6,9,2.444444444,2.5
4114,3274124,18,female,6,18,27,5,6,high,63,risky,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4115,3274124,18,female,6,19,26,3,6,low,96,risky,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4116,3274124,18,female,6,20,16,7,10,low,0,safe,99,2,3,3,8,2,3,6,9,2.444444444,2.5
4117,3274124,18,female,6,21,7,5,4,high,55,safe,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4118,3274124,18,female,6,22,12,7,6,low,0,risky,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4119,3274124,18,female,6,23,11,5,6,high,58,safe,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4120,3274124,18,female,6,24,3,5,2,high,99,safe,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4121,3274124,18,female,6,25,5,1,4,high,98,risky,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4122,3274124,18,female,6,26,32,7,10,low,3,risky,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4123,3274124,18,female,6,27,13,1,10,high,98,safe,99,2,3,3,8,2,3,6,9,2.444444444,2.5
4124,3274124,18,female,6,28,24,7,4,low,10,safe,96,2,3,3,8,2,3,6,9,2.444444444,2.5
4125,3274124,18,female,6,29,19,5,2,low,0,safe,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4126,3274124,18,female,6,30,20,7,2,low,1,safe,98,2,3,3,8,2,3,6,9,2.444444444,2.5
4127,3274124,18,female,6,31,6,3,4,low,2,safe,97,2,3,3,8,2,3,6,9,2.444444444,2.5
4128,3274124,18,female,6,32,23,5,4,low,4,risky,99,2,3,3,8,2,3,6,9,2.444444444,2.5
4129,3274300,18,male,1,1,1,1,2,high,76,risky,96,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4130,3274300,18,male,1,2,19,5,2,high,79,safe,84,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4131,3274300,18,male,1,3,18,3,2,low,0,risky,79,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4132,3274300,18,male,1,4,30,3,10,high,65,safe,97,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4133,3274300,18,male,1,5,16,7,10,high,99,safe,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4134,3274300,18,male,1,6,31,5,10,high,43,risky,98,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4135,3274300,18,male,1,7,2,3,2,high,59,safe,48,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4136,3274300,18,male,1,8,4,7,2,low,0,safe,56,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4137,3274300,18,male,1,9,23,5,4,high,56,risky,54,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4138,3274300,18,male,1,10,11,5,6,high,27,risky,78,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4139,3274300,18,male,1,11,14,3,10,high,3,risky,95,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4140,3274300,18,male,1,12,8,7,4,low,0,safe,47,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4141,3274300,18,male,1,13,20,7,2,low,0,safe,50,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4142,3274300,18,male,1,14,7,5,4,high,49,risky,52,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4143,3274300,18,male,1,15,10,3,6,high,51,risky,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4144,3274300,18,male,1,16,17,1,2,high,8,safe,64,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4145,3274300,18,male,1,17,28,7,6,high,73,risky,99,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4146,3274300,18,male,1,18,32,7,10,high,85,risky,98,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4147,3274300,18,male,1,19,21,1,4,low,0,safe,53,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4148,3274300,18,male,1,20,15,5,10,high,32,risky,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4149,3274300,18,male,1,21,25,1,6,high,0,risky,98,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4150,3274300,18,male,1,22,24,7,4,low,1,safe,54,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4151,3274300,18,male,1,23,5,1,4,high,39,risky,68,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4152,3274300,18,male,1,24,22,3,4,high,0,risky,53,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4153,3274300,18,male,1,25,9,1,6,high,100,risky,0,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4154,3274300,18,male,1,26,29,1,10,high,0,risky,99,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4155,3274300,18,male,1,27,27,5,6,high,0,risky,99,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4156,3274300,18,male,1,28,3,5,2,high,0,risky,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4157,3274300,18,male,1,29,6,3,4,low,0,safe,0,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4158,3274300,18,male,1,30,13,1,10,high,0,safe,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4159,3274300,18,male,1,31,12,7,6,high,100,safe,98,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4160,3274300,18,male,1,32,26,3,6,high,100,safe,100,1,4,6,9,1,2,4,8,3.166666667,3.555555556
4161,3274516,18,male,8,1,12,7,6,high,83,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4162,3274516,18,male,8,2,22,3,4,high,53,safe,79,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4163,3274516,18,male,8,3,8,7,4,high,87,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4164,3274516,18,male,8,4,21,1,4,high,26,safe,95,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4165,3274516,18,male,8,5,10,3,6,high,59,safe,97,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4166,3274516,18,male,8,6,18,3,2,high,11,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4167,3274516,18,male,8,7,27,5,6,high,65,safe,78,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4168,3274516,18,male,8,8,11,5,6,high,36,safe,94,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4169,3274516,18,male,8,9,23,5,4,high,92,safe,36,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4170,3274516,18,male,8,10,25,1,6,high,83,safe,32,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4171,3274516,18,male,8,11,31,5,10,high,74,safe,96,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4172,3274516,18,male,8,12,29,1,10,high,22,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4173,3274516,18,male,8,13,26,3,6,high,53,safe,97,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4174,3274516,18,male,8,14,5,1,4,high,91,safe,22,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4175,3274516,18,male,8,15,4,7,2,low,0,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4176,3274516,18,male,8,16,28,7,6,high,100,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4177,3274516,18,male,8,17,14,3,10,high,52,safe,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4178,3274516,18,male,8,18,20,7,2,low,0,risky,100,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4179,3274516,18,male,8,19,19,5,2,low,3,risky,49,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4180,3274516,18,male,8,20,2,3,2,low,0,safe,48,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4181,3274516,18,male,8,21,9,1,6,high,66,safe,82,1,3,4,5,1,2,3,4,3.555555556,3.388888889
4182,3274516,18,male,8,22,17,1,2,high,19,safe,79,1,3,4,5,1,2,3,4,3.555555556,3.388888889
